t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.003 10 -9.4026 17.458 1 0 1.89868 0 -38.6121 38.6121 -10 16.8314 16.8319 9.82924 0.0405108 -0.0597662
0.00302 10 -9.4026 17.5655 1 0 1.92377 0 -38.8522 38.8522 -10 16.9389 16.9393 9.82924 0.0407759 -0.0601388
0.00304 10 -9.4026 17.6744 1 0 1.94919 0 -39.0954 39.0954 -10 17.0478 17.0482 9.82924 0.0410446 -0.0605163
0.00306 10 -9.4026 17.7848 1 0 1.97495 0 -39.3418 39.3418 -10 17.1581 17.1586 9.82924 0.0413168 -0.0608989
0.00308 10 -9.4026 17.8966 1 0 2.00105 0 -39.5915 39.5915 -10 17.2699 17.2704 9.82924 0.0415926 -0.0612864
0.0031 10 -9.4026 18.0098 1 0 2.02749 0 -39.8445 39.8445 -10 17.3832 17.3836 9.82924 0.041872 -0.0616792
0.00312 10 -9.4026 18.1246 1 0 2.05428 0 -40.1008 40.1008 -10 17.498 17.4984 9.82924 0.0421551 -0.0620771
0.00314 10 -9.4026 18.2409 1 0 2.08143 0 -40.3606 40.3606 -10 17.6143 17.6147 9.82924 0.042442 -0.0624802
0.00316 10 -9.4026 18.3587 1 0 2.10893 0 -40.6237 40.6237 -10 17.7321 17.7325 9.82924 0.0427326 -0.0628887
0.00318 10 -9.4026 18.4781 1 0 2.1368 0 -40.8903 40.8903 -10 17.8515 17.8519 9.82924 0.0430271 -0.0633026
0.0032 10 -9.4026 18.5991 1 0 2.16503 0 -41.1605 41.1605 -10 17.9724 17.9729 9.82924 0.0433255 -0.0637219
0.00322 10 -9.4026 18.7216 1 0 2.19364 0 -41.4342 41.4342 -10 18.095 18.0954 9.82924 0.0436279 -0.0641468
0.00324 10 -9.4026 18.8458 1 0 2.22263 0 -41.7116 41.7116 -10 18.2192 18.2196 9.82924 0.0439342 -0.0645773
0.00326 10 -9.4026 18.9716 1 0 2.252 0 -41.9926 41.9926 -10 18.345 18.3454 9.82924 0.0442446 -0.0650135
0.00328 10 -9.4026 19.0991 1 0 2.28176 0 -42.2773 42.2773 -10 18.4725 18.4729 9.82924 0.0445591 -0.0654555
0.0033 10 -9.4026 19.2283 1 0 2.31191 0 -42.5658 42.5658 -10 18.6016 18.6021 9.82924 0.0448777 -0.0659033
0.00332 10 -9.4026 19.3591 1 0 2.34246 0 -42.8581 42.8581 -10 18.7325 18.7329 9.82924 0.0452005 -0.066357
0.00334 10 -9.4026 19.4917 1 0 2.37341 0 -43.1542 43.1542 -10 18.8651 18.8655 9.82924 0.0455276 -0.0668167
0.00336 10 -9.4026 19.6261 1 0 2.40478 0 -43.4543 43.4543 -10 18.9995 18.9999 9.82924 0.0458591 -0.0672825
0.00338 10 -9.4026 19.7622 1 0 2.43655 0 -43.7583 43.7583 -10 19.1356 19.136 9.82924 0.0461949 -0.0677544
0.0034 10 -9.4026 19.9002 1 0 2.46875 0 -44.0664 44.0664 -10 19.2735 19.274 9.82924 0.0465351 -0.0682326
0.00342 10 -9.4026 20.0399 1 0 2.50137 0 -44.3785 44.3785 -10 19.4133 19.4137 9.82924 0.0468799 -0.0687171
0.00344 10 -9.4026 20.1815 1 0 2.53443 0 -44.6948 44.6948 -10 19.5549 19.5553 9.82924 0.0472292 -0.069208
0.00346 10 -9.4026 20.325 1 0 2.56792 0 -45.0152 45.0152 -10 19.6983 19.6988 9.82924 0.0475831 -0.0697054
0.00348 10 -9.4026 20.4703 1 0 2.60185 0 -45.3398 45.3398 -10 19.8437 19.8441 9.82924 0.0479417 -0.0702094
0.0035 10 -9.4026 20.6176 1 0 2.63623 0 -45.6688 45.6688 -10 19.991 19.9914 9.82924 0.048305 -0.07072
0.00352 10 -9.4026 20.7669 1 0 2.67107 0 -46.0021 46.0021 -10 20.1402 20.1407 9.82924 0.0486732 -0.0712373
0.00354 10 -9.4026 20.9181 1 0 2.70636 0 -46.3398 46.3398 -10 20.2914 20.2919 9.82924 0.0490462 -0.0717615
0.00356 10 -9.4026 21.0713 1 0 2.74212 0 -46.682 46.682 -10 20.4446 20.4451 9.82924 0.0494241 -0.0722927
0.00358 10 -9.4026 21.2265 1 0 2.77836 0 -47.0287 47.0287 -10 20.5998 20.6003 9.82924 0.049807 -0.0728308
0.0036 10 -9.4026 21.3838 1 0 2.81507 0 -47.3799 47.3799 -10 20.7571 20.7576 9.82924 0.050195 -0.0733761
0.00362 10 -9.4026 21.5431 1 0 2.85227 0 -47.7358 47.7358 -10 20.9165 20.9169 9.82924 0.0505881 -0.0739285
0.00364 10 -9.4026 21.7046 1 0 2.88996 0 -48.0964 48.0964 -10 21.0779 21.0784 9.82924 0.0509864 -0.0744883
0.00366 10 -9.4026 21.8682 1 0 2.92815 0 -48.4618 48.4618 -10 21.2415 21.242 9.82924 0.05139 -0.0750555
