t 1 2 3 jxH0100
5.689 1.06709 1.22 1.22 1.06709
5.69 1.02104 1.2 1.2 1.02104
5.691 0.974984 1.18 1.18 0.974984
5.692 0.928932 1.16 1.16 0.928932
5.693 0.88288 1.14 1.14 0.88288
5.694 0.836828 1.12 1.12 0.836828
5.695 0.790777 1.1 1.1 0.790777
5.696 0.744725 1.08 1.08 0.744725
5.697 0.698673 1.06 1.06 0.698673
5.698 0.652621 1.04 1.04 0.652621
5.699 0.60657 1.02 1.02 0.60657
5.7 0.560518 1 1 0.560518
5.701 0.514466 0.98 0.98 0.514466
5.702 0.468414 0.96 0.96 0.468414
5.703 0.422363 0.94 0.94 0.422363
5.704 0.376311 0.92 0.92 0.376311
5.705 0.330259 0.9 0.9 0.330259
5.706 0.284207 0.88 0.88 0.284207
5.707 0.238155 0.86 0.86 0.238155
5.708 0.192104 0.84 0.84 0.192104
5.709 0.146052 0.82 0.82 0.146052
5.71 0.1 0.8 0.8 0.1
5.711 0.0630958 0.78 0.78 0.0630958
5.712 0.0398108 0.76 0.76 0.0398108
5.713 0.0251189 0.74 0.74 0.0251189
5.714 0.015849 0.72 0.72 0.015849
5.715 0.01 0.7 0.7 0.01
5.716 0.00630958 0.68 0.68 0.00630958
5.717 0.00398108 0.66 0.66 0.00398108
5.718 0.00251189 0.64 0.64 0.00251189
5.719 0.00158489 0.62 0.62 0.00158489
5.72 0.001 0.6 0.6 0.001
5.721 0.000630957 0.58 0.58 0.000630957
5.722 0.000398107 0.56 0.56 0.000398107
5.723 0.000251188 0.54 0.54 0.000251188
5.724 0.000158488 0.52 0.52 0.000158488
5.725 9.99991e-05 0.5 0.5 9.99991e-05
5.726 6.30948e-05 0.48 0.48 6.30948e-05
5.727 3.98097e-05 0.46 0.46 3.98097e-05
5.728 2.51179e-05 0.44 0.44 2.51179e-05
5.729 1.58479e-05 0.42 0.42 1.58479e-05
5.73 9.99901e-06 0.4 0.4 9.99901e-06
5.731 6.30858e-06 0.38 0.38 6.30858e-06
5.732 3.98007e-06 0.36 0.36 3.98007e-06
5.733 2.51089e-06 0.34 0.34 2.51089e-06
5.734 1.58389e-06 0.32 0.32 1.58389e-06
5.735 9.99001e-07 0.3 0.3 9.99001e-07
5.736 6.29958e-07 0.28 0.28 6.29958e-07
5.737 3.97107e-07 0.26 0.26 3.97107e-07
5.738 2.50189e-07 0.24 0.24 2.50189e-07
5.739 1.57489e-07 0.22 0.22 1.57489e-07
5.74 9.9e-08 0.2 0.2 9.9e-08
5.741 6.20958e-08 0.18 0.18 6.20958e-08
5.742 3.88107e-08 0.16 0.16 3.88107e-08
5.743 2.41189e-08 0.14 0.14 2.41189e-08
5.744 1.48489e-08 0.12 0.12 1.48489e-08
5.745 9e-09 0.1 0.1 9e-09
5.746 5.30957e-09 0.08 0.08 5.30957e-09
5.747 2.98107e-09 0.06 0.06 2.98107e-09
5.748 1.51189e-09 0.04 0.04 1.51189e-09
5.749 5.84893e-10 0.02 0.02 5.84893e-10
5.75 -1.17389e-19 -5.09814e-12 -5.09814e-12 -1.17389e-19
5.751 -3.69043e-10 -0.02 -0.02 -3.69043e-10
5.752 -6.01893e-10 -0.04 -0.04 -6.01893e-10
5.753 -7.48811e-10 -0.06 -0.06 -7.48811e-10
5.754 -8.41511e-10 -0.08 -0.08 -8.41511e-10
5.755 -9e-10 -0.1 -0.1 -9e-10
5.756 -9.36904e-10 -0.12 -0.12 -9.36904e-10
5.757 -9.60189e-10 -0.14 -0.14 -9.60189e-10
5.758 -9.74881e-10 -0.16 -0.16 -9.74881e-10
5.759 -9.84151e-10 -0.18 -0.18 -9.84151e-10
5.76 -9.9e-10 -0.2 -0.2 -9.9e-10
5.761 -9.9369e-10 -0.22 -0.22 -9.9369e-10
5.762 -9.96019e-10 -0.24 -0.24 -9.96019e-10
5.763 -9.97488e-10 -0.26 -0.26 -9.97488e-10
5.764 -9.98415e-10 -0.28 -0.28 -9.98415e-10
5.765 -9.99e-10 -0.3 -0.3 -9.99e-10
5.766 -9.99369e-10 -0.32 -0.32 -9.99369e-10
5.767 -9.99602e-10 -0.34 -0.34 -9.99602e-10
5.768 -9.99749e-10 -0.36 -0.36 -9.99749e-10
5.769 -9.99842e-10 -0.38 -0.38 -9.99842e-10
5.77 -9.999e-10 -0.4 -0.4 -9.999e-10
5.771 -9.99937e-10 -0.42 -0.42 -9.99937e-10
5.772 -9.9996e-10 -0.44 -0.44 -9.9996e-10
5.773 -9.99975e-10 -0.46 -0.46 -9.99975e-10
5.774 -9.99984e-10 -0.48 -0.48 -9.99984e-10
5.775 -9.9999e-10 -0.5 -0.5 -9.9999e-10
5.776 -9.99994e-10 -0.52 -0.52 -9.99994e-10
5.777 -9.99996e-10 -0.54 -0.54 -9.99996e-10
5.778 -9.99997e-10 -0.56 -0.56 -9.99997e-10
5.779 -9.99998e-10 -0.58 -0.58 -9.99998e-10
5.78 -9.99999e-10 -0.6 -0.6 -9.99999e-10
5.781 -9.99999e-10 -0.62 -0.62 -9.99999e-10
5.782 -1e-09 -0.64 -0.64 -1e-09
5.783 -1e-09 -0.66 -0.66 -1e-09
5.784 -1e-09 -0.68 -0.68 -1e-09
5.785 -1e-09 -0.7 -0.7 -1e-09
5.786 -1e-09 -0.72 -0.72 -1e-09
5.787 -1e-09 -0.74 -0.74 -1e-09
5.788 -1e-09 -0.76 -0.76 -1e-09
5.789 -1e-09 -0.78 -0.78 -1e-09
5.79 -1e-09 -0.8 -0.8 -1e-09
5.791 -1e-09 -0.82 -0.82 -1e-09
5.792 -1e-09 -0.84 -0.84 -1e-09
5.793 -1e-09 -0.86 -0.86 -1e-09
5.794 -1e-09 -0.88 -0.88 -1e-09
5.795 -1e-09 -0.9 -0.9 -1e-09
5.796 -1e-09 -0.92 -0.92 -1e-09
5.797 -1e-09 -0.94 -0.94 -1e-09
5.798 -1e-09 -0.96 -0.96 -1e-09
5.799 -1e-09 -0.98 -0.98 -1e-09
5.8 -1e-09 -1 -1 -1e-09
5.801 -1e-09 -1.02 -1.02 -1e-09
5.802 -1e-09 -1.04 -1.04 -1e-09
5.803 -1e-09 -1.06 -1.06 -1e-09
5.804 -1e-09 -1.08 -1.08 -1e-09
5.805 -1e-09 -1.1 -1.1 -1e-09
5.806 -1e-09 -1.12 -1.12 -1e-09
5.807 -1e-09 -1.14 -1.14 -1e-09
5.808 -1e-09 -1.16 -1.16 -1e-09
5.809 -1e-09 -1.18 -1.18 -1e-09
5.81 -1e-09 -1.2 -1.2 -1e-09
5.811 -1e-09 -1.22 -1.22 -1e-09
5.812 -1e-09 -1.24 -1.24 -1e-09
5.813 -1e-09 -1.26 -1.26 -1e-09
5.814 -1e-09 -1.28 -1.28 -1e-09
5.815 -1e-09 -1.3 -1.3 -1e-09
5.816 -1e-09 -1.32 -1.32 -1e-09
5.817 -1e-09 -1.34 -1.34 -1e-09
5.818 -1e-09 -1.36 -1.36 -1e-09
5.819 -1e-09 -1.38 -1.38 -1e-09
5.82 -1e-09 -1.4 -1.4 -1e-09
5.821 -1e-09 -1.42 -1.42 -1e-09
5.822 -1e-09 -1.44 -1.44 -1e-09
5.823 -1e-09 -1.46 -1.46 -1e-09
5.824 -1e-09 -1.48 -1.48 -1e-09
5.825 -1e-09 -1.5 -1.5 -1e-09
5.826 -1e-09 -1.52 -1.52 -1e-09
5.827 -1e-09 -1.54 -1.54 -1e-09
5.828 -1e-09 -1.56 -1.56 -1e-09
5.829 -1e-09 -1.58 -1.58 -1e-09
5.83 -1e-09 -1.6 -1.6 -1e-09
5.831 -1e-09 -1.62 -1.62 -1e-09
5.832 -1e-09 -1.64 -1.64 -1e-09
5.833 -1e-09 -1.66 -1.66 -1e-09
5.834 -1e-09 -1.68 -1.68 -1e-09
5.835 -1e-09 -1.7 -1.7 -1e-09
5.836 -1e-09 -1.72 -1.72 -1e-09
5.837 -1e-09 -1.74 -1.74 -1e-09
5.838 -1e-09 -1.76 -1.76 -1e-09
5.839 -1e-09 -1.78 -1.78 -1e-09
5.84 -1e-09 -1.8 -1.8 -1e-09
5.841 -1e-09 -1.82 -1.82 -1e-09
5.842 -1e-09 -1.84 -1.84 -1e-09
5.843 -1e-09 -1.86 -1.86 -1e-09
5.844 -1e-09 -1.88 -1.88 -1e-09
5.845 -1e-09 -1.9 -1.9 -1e-09
5.846 -1e-09 -1.92 -1.92 -1e-09
5.847 -1e-09 -1.94 -1.94 -1e-09
5.848 -1e-09 -1.96 -1.96 -1e-09
5.849 -1e-09 -1.98 -1.98 -1e-09
5.85 -1e-09 -2 -2 -1e-09
5.851 -1e-09 -2.02 -2.02 -1e-09
5.852 -1e-09 -2.04 -2.04 -1e-09
5.853 -1e-09 -2.06 -2.06 -1e-09
5.854 -1e-09 -2.08 -2.08 -1e-09
5.855 -1e-09 -2.1 -2.1 -1e-09
5.856 -1e-09 -2.12 -2.12 -1e-09
5.857 -1e-09 -2.14 -2.14 -1e-09
5.858 -1e-09 -2.16 -2.16 -1e-09
5.859 -1e-09 -2.18 -2.18 -1e-09
5.86 -1e-09 -2.2 -2.2 -1e-09
5.861 -1e-09 -2.22 -2.22 -1e-09
5.862 -1e-09 -2.24 -2.24 -1e-09
5.863 -1e-09 -2.26 -2.26 -1e-09
5.864 -1e-09 -2.28 -2.28 -1e-09
5.865 -1e-09 -2.3 -2.3 -1e-09
5.866 -1e-09 -2.32 -2.32 -1e-09
5.867 -1e-09 -2.34 -2.34 -1e-09
5.868 -1e-09 -2.36 -2.36 -1e-09
5.869 -1e-09 -2.38 -2.38 -1e-09
5.87 -1e-09 -2.4 -2.4 -1e-09
5.871 -1e-09 -2.42 -2.42 -1e-09
5.872 -1e-09 -2.44 -2.44 -1e-09
5.873 -1e-09 -2.46 -2.46 -1e-09
5.874 -1e-09 -2.48 -2.48 -1e-09
5.875 -1e-09 -2.5 -2.5 -1e-09
5.876 -1e-09 -2.52 -2.52 -1e-09
5.877 -1e-09 -2.54 -2.54 -1e-09
5.878 -1e-09 -2.56 -2.56 -1e-09
5.879 -1e-09 -2.58 -2.58 -1e-09
5.88 -1e-09 -2.6 -2.6 -1e-09
5.881 -1e-09 -2.62 -2.62 -1e-09
5.882 -1e-09 -2.64 -2.64 -1e-09
5.883 -1e-09 -2.66 -2.66 -1e-09
5.884 -1e-09 -2.68 -2.68 -1e-09
5.885 -1e-09 -2.7 -2.7 -1e-09
5.886 -1e-09 -2.72 -2.72 -1e-09
5.887 -1e-09 -2.74 -2.74 -1e-09
5.888 -1e-09 -2.76 -2.76 -1e-09
5.889 -1e-09 -2.78 -2.78 -1e-09
5.89 -1e-09 -2.8 -2.8 -1e-09
5.891 -1e-09 -2.82 -2.82 -1e-09
5.892 -1e-09 -2.84 -2.84 -1e-09
5.893 -1e-09 -2.86 -2.86 -1e-09
5.894 -1e-09 -2.88 -2.88 -1e-09
5.895 -1e-09 -2.9 -2.9 -1e-09
5.896 -1e-09 -2.92 -2.92 -1e-09
5.897 -1e-09 -2.94 -2.94 -1e-09
5.898 -1e-09 -2.96 -2.96 -1e-09
5.899 -1e-09 -2.98 -2.98 -1e-09
5.9 -1e-09 -3 -3 -1e-09
5.901 -1e-09 -3.02 -3.02 -1e-09
5.902 -1e-09 -3.04 -3.04 -1e-09
5.903 -1e-09 -3.06 -3.06 -1e-09
5.904 -1e-09 -3.08 -3.08 -1e-09
5.905 -1e-09 -3.1 -3.1 -1e-09
5.906 -1e-09 -3.12 -3.12 -1e-09
5.907 -1e-09 -3.14 -3.14 -1e-09
5.908 -1e-09 -3.16 -3.16 -1e-09
5.909 -1e-09 -3.18 -3.18 -1e-09
5.91 -1e-09 -3.2 -3.2 -1e-09
5.911 -1e-09 -3.22 -3.22 -1e-09
5.912 -1e-09 -3.24 -3.24 -1e-09
5.913 -1e-09 -3.26 -3.26 -1e-09
5.914 -1e-09 -3.28 -3.28 -1e-09
5.915 -1e-09 -3.3 -3.3 -1e-09
5.916 -1e-09 -3.32 -3.32 -1e-09
5.917 -1e-09 -3.34 -3.34 -1e-09
5.918 -1e-09 -3.36 -3.36 -1e-09
5.919 -1e-09 -3.38 -3.38 -1e-09
5.92 -1e-09 -3.4 -3.4 -1e-09
5.921 -1e-09 -3.42 -3.42 -1e-09
5.922 -1e-09 -3.44 -3.44 -1e-09
5.923 -1e-09 -3.46 -3.46 -1e-09
5.924 -1e-09 -3.48 -3.48 -1e-09
5.925 -1e-09 -3.5 -3.5 -1e-09
5.926 -1e-09 -3.52 -3.52 -1e-09
5.927 -1e-09 -3.54 -3.54 -1e-09
5.928 -1e-09 -3.56 -3.56 -1e-09
5.929 -1e-09 -3.58 -3.58 -1e-09
5.93 -1e-09 -3.6 -3.6 -1e-09
5.931 -1e-09 -3.62 -3.62 -1e-09
5.932 -1e-09 -3.64 -3.64 -1e-09
5.933 -1e-09 -3.66 -3.66 -1e-09
5.934 -1e-09 -3.68 -3.68 -1e-09
5.935 -1e-09 -3.7 -3.7 -1e-09
5.936 -1e-09 -3.72 -3.72 -1e-09
5.937 -1e-09 -3.74 -3.74 -1e-09
5.938 -1e-09 -3.76 -3.76 -1e-09
5.939 -1e-09 -3.78 -3.78 -1e-09
5.94 -1e-09 -3.8 -3.8 -1e-09
5.941 -1e-09 -3.82 -3.82 -1e-09
5.942 -1e-09 -3.84 -3.84 -1e-09
5.943 -1e-09 -3.86 -3.86 -1e-09
5.944 -1e-09 -3.88 -3.88 -1e-09
5.945 -1e-09 -3.9 -3.9 -1e-09
5.946 -1e-09 -3.92 -3.92 -1e-09
5.947 -1e-09 -3.94 -3.94 -1e-09
5.948 -1e-09 -3.96 -3.96 -1e-09
5.949 -1e-09 -3.98 -3.98 -1e-09
5.95 -1e-09 -4 -4 -1e-09
5.951 -1e-09 -4.02 -4.02 -1e-09
5.952 -1e-09 -4.04 -4.04 -1e-09
5.953 -1e-09 -4.06 -4.06 -1e-09
5.954 -1e-09 -4.08 -4.08 -1e-09
5.955 -1e-09 -4.1 -4.1 -1e-09
5.956 -1e-09 -4.12 -4.12 -1e-09
5.957 -1e-09 -4.14 -4.14 -1e-09
5.958 -1e-09 -4.16 -4.16 -1e-09
5.959 -1e-09 -4.18 -4.18 -1e-09
5.96 -1e-09 -4.2 -4.2 -1e-09
5.961 -1e-09 -4.22 -4.22 -1e-09
5.962 -1e-09 -4.24 -4.24 -1e-09
5.963 -1e-09 -4.26 -4.26 -1e-09
5.964 -1e-09 -4.28 -4.28 -1e-09
5.965 -1e-09 -4.3 -4.3 -1e-09
5.966 -1e-09 -4.32 -4.32 -1e-09
5.967 -1e-09 -4.34 -4.34 -1e-09
5.968 -1e-09 -4.36 -4.36 -1e-09
5.969 -1e-09 -4.38 -4.38 -1e-09
5.97 -1e-09 -4.4 -4.4 -1e-09
5.971 -1e-09 -4.42 -4.42 -1e-09
5.972 -1e-09 -4.44 -4.44 -1e-09
5.973 -1e-09 -4.46 -4.46 -1e-09
5.974 -1e-09 -4.48 -4.48 -1e-09
5.975 -1e-09 -4.5 -4.5 -1e-09
5.976 -1e-09 -4.52 -4.52 -1e-09
5.977 -1e-09 -4.54 -4.54 -1e-09
5.978 -1e-09 -4.56 -4.56 -1e-09
5.979 -1e-09 -4.58 -4.58 -1e-09
5.98 -1e-09 -4.6 -4.6 -1e-09
5.981 -1e-09 -4.62 -4.62 -1e-09
5.982 -1e-09 -4.64 -4.64 -1e-09
5.983 -1e-09 -4.66 -4.66 -1e-09
5.984 -1e-09 -4.68 -4.68 -1e-09
5.985 -1e-09 -4.7 -4.7 -1e-09
5.986 -1e-09 -4.72 -4.72 -1e-09
5.987 -1e-09 -4.74 -4.74 -1e-09
5.988 -1e-09 -4.76 -4.76 -1e-09
5.989 -1e-09 -4.78 -4.78 -1e-09
5.99 -1e-09 -4.8 -4.8 -1e-09
5.991 -1e-09 -4.82 -4.82 -1e-09
5.992 -1e-09 -4.84 -4.84 -1e-09
5.993 -1e-09 -4.86 -4.86 -1e-09
5.994 -1e-09 -4.88 -4.88 -1e-09
5.995 -1e-09 -4.9 -4.9 -1e-09
5.996 -1e-09 -4.92 -4.92 -1e-09
5.997 -1e-09 -4.94 -4.94 -1e-09
5.998 -1e-09 -4.96 -4.96 -1e-09
5.999 -1e-09 -4.98 -4.98 -1e-09
6 -1e-09 -5 -5 -1e-09
6.001 -1e-09 -5 -5 -1e-09
6.002 -1e-09 -5 -5 -1e-09
6.003 -1e-09 -5 -5 -1e-09
6.004 -1e-09 -5 -5 -1e-09
6.005 -1e-09 -5 -5 -1e-09
6.006 -1e-09 -5 -5 -1e-09
6.007 -1e-09 -5 -5 -1e-09
6.008 -1e-09 -5 -5 -1e-09
6.009 -1e-09 -5 -5 -1e-09
6.01 -1e-09 -5 -5 -1e-09
6.011 -1e-09 -5 -5 -1e-09
6.012 -1e-09 -5 -5 -1e-09
6.013 -1e-09 -5 -5 -1e-09
6.014 -1e-09 -5 -5 -1e-09
6.015 -1e-09 -5 -5 -1e-09
6.016 -1e-09 -5 -5 -1e-09
6.017 -1e-09 -5 -5 -1e-09
6.018 -1e-09 -5 -5 -1e-09
6.019 -1e-09 -5 -5 -1e-09
6.02 -1e-09 -5 -5 -1e-09
6.021 -1e-09 -5 -5 -1e-09
6.022 -1e-09 -5 -5 -1e-09
6.023 -1e-09 -5 -5 -1e-09
6.024 -1e-09 -5 -5 -1e-09
6.025 -1e-09 -5 -5 -1e-09
6.026 -1e-09 -5 -5 -1e-09
6.027 -1e-09 -5 -5 -1e-09
6.028 -1e-09 -5 -5 -1e-09
6.029 -1e-09 -5 -5 -1e-09
6.03 -1e-09 -5 -5 -1e-09
6.031 -1e-09 -5 -5 -1e-09
6.032 -1e-09 -5 -5 -1e-09
6.033 -1e-09 -5 -5 -1e-09
6.034 -1e-09 -5 -5 -1e-09
6.035 -1e-09 -5 -5 -1e-09
6.036 -1e-09 -5 -5 -1e-09
6.037 -1e-09 -5 -5 -1e-09
6.038 -1e-09 -5 -5 -1e-09
6.039 -1e-09 -5 -5 -1e-09
6.04 -1e-09 -5 -5 -1e-09
6.041 -1e-09 -5 -5 -1e-09
6.042 -1e-09 -5 -5 -1e-09
6.043 -1e-09 -5 -5 -1e-09
6.044 -1e-09 -5 -5 -1e-09
6.045 -1e-09 -5 -5 -1e-09
6.046 -1e-09 -5 -5 -1e-09
6.047 -1e-09 -5 -5 -1e-09
6.048 -1e-09 -5 -5 -1e-09
6.049 -1e-09 -5 -5 -1e-09
6.05 -1e-09 -5 -5 -1e-09
6.051 -1e-09 -5 -5 -1e-09
6.052 -1e-09 -5 -5 -1e-09
6.053 -1e-09 -5 -5 -1e-09
6.054 -1e-09 -5 -5 -1e-09
6.055 -1e-09 -5 -5 -1e-09
6.056 -1e-09 -5 -5 -1e-09
6.057 -1e-09 -5 -5 -1e-09
6.058 -1e-09 -5 -5 -1e-09
6.059 -1e-09 -5 -5 -1e-09
6.06 -1e-09 -5 -5 -1e-09
6.061 -1e-09 -5 -5 -1e-09
6.062 -1e-09 -5 -5 -1e-09
6.063 -1e-09 -5 -5 -1e-09
6.064 -1e-09 -5 -5 -1e-09
6.065 -1e-09 -5 -5 -1e-09
6.066 -1e-09 -5 -5 -1e-09
6.067 -1e-09 -5 -5 -1e-09
6.068 -1e-09 -5 -5 -1e-09
6.069 -1e-09 -5 -5 -1e-09
6.07 -1e-09 -5 -5 -1e-09
6.071 -1e-09 -5 -5 -1e-09
6.072 -1e-09 -5 -5 -1e-09
6.073 -1e-09 -5 -5 -1e-09
6.074 -1e-09 -5 -5 -1e-09
6.075 -1e-09 -5 -5 -1e-09
6.076 -1e-09 -5 -5 -1e-09
6.077 -1e-09 -5 -5 -1e-09
6.078 -1e-09 -5 -5 -1e-09
6.079 -1e-09 -5 -5 -1e-09
6.08 -1e-09 -5 -5 -1e-09
6.081 -1e-09 -5 -5 -1e-09
6.082 -1e-09 -5 -5 -1e-09
6.083 -1e-09 -5 -5 -1e-09
6.084 -1e-09 -5 -5 -1e-09
6.085 -1e-09 -5 -5 -1e-09
6.086 -1e-09 -5 -5 -1e-09
6.087 -1e-09 -5 -5 -1e-09
6.088 -1e-09 -5 -5 -1e-09
6.089 -1e-09 -5 -5 -1e-09
6.09 -1e-09 -5 -5 -1e-09
6.091 -1e-09 -5 -5 -1e-09
6.092 -1e-09 -5 -5 -1e-09
6.093 -1e-09 -5 -5 -1e-09
6.094 -1e-09 -5 -5 -1e-09
6.095 -1e-09 -5 -5 -1e-09
6.096 -1e-09 -5 -5 -1e-09
6.097 -1e-09 -5 -5 -1e-09
6.098 -1e-09 -5 -5 -1e-09
6.099 -1e-09 -5 -5 -1e-09
6.1 -1e-09 -5 -5 -1e-09
6.101 -1e-09 -5 -5 -1e-09
6.102 -1e-09 -5 -5 -1e-09
6.103 -1e-09 -5 -5 -1e-09
6.104 -1e-09 -5 -5 -1e-09
6.105 -1e-09 -5 -5 -1e-09
6.106 -1e-09 -5 -5 -1e-09
6.107 -1e-09 -5 -5 -1e-09
6.108 -1e-09 -5 -5 -1e-09
6.109 -1e-09 -5 -5 -1e-09
6.11 -1e-09 -5 -5 -1e-09
6.111 -1e-09 -5 -5 -1e-09
6.112 -1e-09 -5 -5 -1e-09
6.113 -1e-09 -5 -5 -1e-09
6.114 -1e-09 -5 -5 -1e-09
6.115 -1e-09 -5 -5 -1e-09
6.116 -1e-09 -5 -5 -1e-09
6.117 -1e-09 -5 -5 -1e-09
6.118 -1e-09 -5 -5 -1e-09
6.119 -1e-09 -5 -5 -1e-09
6.12 -1e-09 -5 -5 -1e-09
6.121 -1e-09 -5 -5 -1e-09
6.122 -1e-09 -5 -5 -1e-09
6.123 -1e-09 -5 -5 -1e-09
6.124 -1e-09 -5 -5 -1e-09
6.125 -1e-09 -5 -5 -1e-09
6.126 -1e-09 -5 -5 -1e-09
6.127 -1e-09 -5 -5 -1e-09
6.128 -1e-09 -5 -5 -1e-09
6.129 -1e-09 -5 -5 -1e-09
6.13 -1e-09 -5 -5 -1e-09
6.131 -1e-09 -5 -5 -1e-09
6.132 -1e-09 -5 -5 -1e-09
6.133 -1e-09 -5 -5 -1e-09
6.134 -1e-09 -5 -5 -1e-09
6.135 -1e-09 -5 -5 -1e-09
6.136 -1e-09 -5 -5 -1e-09
6.137 -1e-09 -5 -5 -1e-09
6.138 -1e-09 -5 -5 -1e-09
6.139 -1e-09 -5 -5 -1e-09
6.14 -1e-09 -5 -5 -1e-09
6.141 -1e-09 -5 -5 -1e-09
6.142 -1e-09 -5 -5 -1e-09
6.143 -1e-09 -5 -5 -1e-09
6.144 -1e-09 -5 -5 -1e-09
6.145 -1e-09 -5 -5 -1e-09
6.146 -1e-09 -5 -5 -1e-09
6.147 -1e-09 -5 -5 -1e-09
6.148 -1e-09 -5 -5 -1e-09
6.149 -1e-09 -5 -5 -1e-09
6.15 -1e-09 -5 -5 -1e-09
6.151 -1e-09 -5 -5 -1e-09
6.152 -1e-09 -5 -5 -1e-09
6.153 -1e-09 -5 -5 -1e-09
6.154 -1e-09 -5 -5 -1e-09
6.155 -1e-09 -5 -5 -1e-09
6.156 -1e-09 -5 -5 -1e-09
6.157 -1e-09 -5 -5 -1e-09
6.158 -1e-09 -5 -5 -1e-09
6.159 -1e-09 -5 -5 -1e-09
6.16 -1e-09 -5 -5 -1e-09
6.161 -1e-09 -5 -5 -1e-09
6.162 -1e-09 -5 -5 -1e-09
6.163 -1e-09 -5 -5 -1e-09
6.164 -1e-09 -5 -5 -1e-09
6.165 -1e-09 -5 -5 -1e-09
6.166 -1e-09 -5 -5 -1e-09
6.167 -1e-09 -5 -5 -1e-09
6.168 -1e-09 -5 -5 -1e-09
6.169 -1e-09 -5 -5 -1e-09
6.17 -1e-09 -5 -5 -1e-09
6.171 -1e-09 -5 -5 -1e-09
6.172 -1e-09 -5 -5 -1e-09
6.173 -1e-09 -5 -5 -1e-09
6.174 -1e-09 -5 -5 -1e-09
6.175 -1e-09 -5 -5 -1e-09
6.176 -1e-09 -5 -5 -1e-09
6.177 -1e-09 -5 -5 -1e-09
6.178 -1e-09 -5 -5 -1e-09
6.179 -1e-09 -5 -5 -1e-09
6.18 -1e-09 -5 -5 -1e-09
6.181 -1e-09 -5 -5 -1e-09
6.182 -1e-09 -5 -5 -1e-09
6.183 -1e-09 -5 -5 -1e-09
6.184 -1e-09 -5 -5 -1e-09
6.185 -1e-09 -5 -5 -1e-09
6.186 -1e-09 -5 -5 -1e-09
6.187 -1e-09 -5 -5 -1e-09
6.188 -1e-09 -5 -5 -1e-09
6.189 -1e-09 -5 -5 -1e-09
6.19 -1e-09 -5 -5 -1e-09
6.191 -1e-09 -5 -5 -1e-09
6.192 -1e-09 -5 -5 -1e-09
6.193 -1e-09 -5 -5 -1e-09
6.194 -1e-09 -5 -5 -1e-09
6.195 -1e-09 -5 -5 -1e-09
6.196 -1e-09 -5 -5 -1e-09
6.197 -1e-09 -5 -5 -1e-09
6.198 -1e-09 -5 -5 -1e-09
6.199 -1e-09 -5 -5 -1e-09
6.2 -1e-09 -5 -5 -1e-09
6.201 -1e-09 -5 -5 -1e-09
6.202 -1e-09 -5 -5 -1e-09
6.203 -1e-09 -5 -5 -1e-09
6.204 -1e-09 -5 -5 -1e-09
6.205 -1e-09 -5 -5 -1e-09
6.206 -1e-09 -5 -5 -1e-09
6.207 -1e-09 -5 -5 -1e-09
6.208 -1e-09 -5 -5 -1e-09
6.209 -1e-09 -5 -5 -1e-09
6.21 -1e-09 -5 -5 -1e-09
6.211 -1e-09 -5 -5 -1e-09
6.212 -1e-09 -5 -5 -1e-09
6.213 -1e-09 -5 -5 -1e-09
6.214 -1e-09 -5 -5 -1e-09
6.215 -1e-09 -5 -5 -1e-09
6.216 -1e-09 -5 -5 -1e-09
6.217 -1e-09 -5 -5 -1e-09
6.218 -1e-09 -5 -5 -1e-09
6.219 -1e-09 -5 -5 -1e-09
6.22 -1e-09 -5 -5 -1e-09
6.221 -1e-09 -5 -5 -1e-09
6.222 -1e-09 -5 -5 -1e-09
6.223 -1e-09 -5 -5 -1e-09
6.224 -1e-09 -5 -5 -1e-09
6.225 -1e-09 -5 -5 -1e-09
6.226 -1e-09 -5 -5 -1e-09
6.227 -1e-09 -5 -5 -1e-09
6.228 -1e-09 -5 -5 -1e-09
6.229 -1e-09 -5 -5 -1e-09
6.23 -1e-09 -5 -5 -1e-09
6.231 -1e-09 -5 -5 -1e-09
6.232 -1e-09 -5 -5 -1e-09
6.233 -1e-09 -5 -5 -1e-09
6.234 -1e-09 -5 -5 -1e-09
6.235 -1e-09 -5 -5 -1e-09
6.236 -1e-09 -5 -5 -1e-09
6.237 -1e-09 -5 -5 -1e-09
6.238 -1e-09 -5 -5 -1e-09
6.239 -1e-09 -5 -5 -1e-09
6.24 -1e-09 -5 -5 -1e-09
6.241 -1e-09 -5 -5 -1e-09
6.242 -1e-09 -5 -5 -1e-09
6.243 -1e-09 -5 -5 -1e-09
6.244 -1e-09 -5 -5 -1e-09
6.245 -1e-09 -5 -5 -1e-09
6.246 -1e-09 -5 -5 -1e-09
6.247 -1e-09 -5 -5 -1e-09
6.248 -1e-09 -5 -5 -1e-09
6.249 -1e-09 -5 -5 -1e-09
6.25 -1e-09 -5 -5 -1e-09
6.251 -1e-09 -5 -5 -1e-09
6.252 -1e-09 -5 -5 -1e-09
6.253 -1e-09 -5 -5 -1e-09
6.254 -1e-09 -5 -5 -1e-09
6.255 -1e-09 -5 -5 -1e-09
6.256 -1e-09 -5 -5 -1e-09
6.257 -1e-09 -5 -5 -1e-09
6.258 -1e-09 -5 -5 -1e-09
6.259 -1e-09 -5 -5 -1e-09
6.26 -1e-09 -5 -5 -1e-09
6.261 -1e-09 -5 -5 -1e-09
6.262 -1e-09 -5 -5 -1e-09
6.263 -1e-09 -5 -5 -1e-09
